#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
        2127     -5.5537    -5.47738  0.00268935
        2128    -5.51964     -5.4774  0.00268816
        2129    -5.46502    -5.47739   0.0026869
        2130    -5.39565    -5.47736  0.00268592
        2131    -5.51939    -5.47738  0.00268473
        2132    -5.43216    -5.47735  0.00268355
        2133     -5.4527    -5.47734  0.00268232
        2134    -5.40156    -5.47731   0.0026813
        2135    -5.40015    -5.47727  0.00268029
        2136    -5.45044    -5.47726  0.00267906
        2137    -5.46963    -5.47725  0.00267781
        2138    -5.48633    -5.47726  0.00267656
        2139    -5.41305    -5.47723  0.00267548
        2140    -5.43762    -5.47721  0.00267429
        2141    -5.46149     -5.4772  0.00267305
        2142    -5.58008    -5.47725  0.00267224
        2143      -5.562    -5.47729  0.00267128
        2144    -5.52812    -5.47731  0.00267014
        2145    -5.50831    -5.47733  0.00266894
        2146    -5.54683    -5.47736  0.00266789
        2147    -5.50746    -5.47738  0.00266668
        2148    -5.45475    -5.47736  0.00266546
        2149    -5.40704    -5.47733  0.00266442
        2150    -5.38718    -5.47729  0.00266351
        2151    -5.37932    -5.47724  0.00266266
        2152    -5.33668    -5.47718  0.00266223
        2153    -5.33956    -5.47712  0.00266176
        2154    -5.30346    -5.47703  0.00266174
        2155    -5.26536    -5.47694  0.00266232
        2156    -5.32383    -5.47687  0.00266203
        2157    -5.34211     -5.4768  0.00266153
        2158    -5.43741    -5.47678  0.00266036
        2159    -5.53242    -5.47681  0.00265925
        2160    -5.46062     -5.4768  0.00265803
        2161    -5.46959     -5.4768   0.0026568
        2162    -5.54098    -5.47683  0.00265574
        2163     -5.4539    -5.47682  0.00265453
        2164    -5.47154    -5.47682  0.00265331
        2165    -5.42195    -5.47679   0.0026522
        2166    -5.39048    -5.47675  0.00265128
        2167    -5.41808    -5.47672  0.00265019
        2168    -5.36683    -5.47667  0.00264946
        2169    -5.29812    -5.47659  0.00264951
        2170    -5.39796    -5.47655  0.00264854
        2171    -5.27795    -5.47646   0.0026489
        2172    -5.17629    -5.47632  0.00265128
        2173    -5.30007    -5.47624   0.0026513
        2174    -5.31882    -5.47617  0.00265107
        2175     -5.2829    -5.47608  0.00265134
        2176       -5.35    -5.47602  0.00265076
        2177    -5.33379    -5.47596  0.00265034
        2178    -5.34108     -5.4759  0.00264985
        2179    -5.40806    -5.47587  0.00264882
        2180    -5.39893    -5.47583  0.00264784
        2181    -5.49235    -5.47584  0.00264663
        2182    -5.54846    -5.47587  0.00264563
        2183    -5.55766    -5.47591  0.00264468
        2184    -5.58401    -5.47596  0.00264394
        2185    -5.51273    -5.47598  0.00264278
        2186    -5.51902      -5.476  0.00264164
        2187    -5.56101    -5.47603  0.00264072
        2188    -5.55161    -5.47607  0.00263974
        2189    -5.54249     -5.4761  0.00263871
        2190    -5.42221    -5.47607  0.00263762
        2191    -5.47935    -5.47608  0.00263642
        2192    -5.44959    -5.47606  0.00263524
        2193    -5.40597    -5.47603  0.00263423
        2194    -5.46188    -5.47603  0.00263304
        2195     -5.4991    -5.47604  0.00263186
        2196    -5.48829    -5.47604  0.00263067
        2197    -5.46284    -5.47604  0.00262948
        2198     -5.5024    -5.47605  0.00262831
        2199    -5.47044    -5.47604  0.00262712
        2200    -5.46099    -5.47604  0.00262593
        2201    -5.58037    -5.47609  0.00262517
        2202    -5.59855    -5.47614  0.00262456
        2203    -5.55749    -5.47618  0.00262363
        2204    -5.57368    -5.47622  0.00262281
        2205    -5.58103    -5.47627  0.00262205
        2206    -5.55458    -5.47631  0.00262111
        2207    -5.39531    -5.47627  0.00262018
        2208    -5.44288    -5.47625  0.00261903
        2209    -5.37198    -5.47621  0.00261827
        2210    -5.36198    -5.47615   0.0026176
        2211    -5.46641    -5.47615  0.00261642
        2212    -5.50904    -5.47617  0.00261528
        2213    -5.52548    -5.47619  0.00261419
        2214    -5.49632     -5.4762  0.00261303
        2215    -5.34959    -5.47614  0.00261247
        2216    -5.42486    -5.47612  0.00261139
        2217    -5.32038    -5.47605  0.00261116
        2218    -5.37753      -5.476  0.00261036
        2219    -5.41827    -5.47598  0.00260931
        2220     -5.3455    -5.47592   0.0026088
        2221    -5.28741    -5.47583  0.00260901
        2222    -5.34599    -5.47577  0.00260849
        2223     -5.3798    -5.47573  0.00260767
        2224    -5.47576    -5.47573   0.0026065
        2225    -5.50054    -5.47574  0.00260535
        2226    -5.42131    -5.47572   0.0026043
        2227     -5.4657    -5.47571  0.00260313
        2228    -5.39636    -5.47568   0.0026022
        2229    -5.31642    -5.47561  0.00260202
        2230     -5.3486    -5.47555  0.00260147
        2231     -5.3556    -5.47549  0.00260086
        2232    -5.30523    -5.47542  0.00260082
        2233    -5.37231    -5.47537  0.00260006
        2234    -5.38229    -5.47533  0.00259923
        2235    -5.48371    -5.47533  0.00259807
        2236    -5.42464    -5.47531  0.00259701
        2237    -5.48956    -5.47532  0.00259586
        2238    -5.47041    -5.47532   0.0025947
        2239     -5.4558    -5.47531  0.00259355
        2240    -5.49791    -5.47532  0.00259241
        2241    -5.49399    -5.47533  0.00259127
        2242    -5.41568     -5.4753  0.00259025
        2243    -5.49124    -5.47531  0.00258911
        2244    -5.36704    -5.47526   0.0025884
        2245    -5.46538    -5.47525  0.00258725
        2246    -5.42334    -5.47523   0.0025862
        2247    -5.52725    -5.47525  0.00258516
        2248    -5.55768    -5.47529  0.00258427
        2249    -5.46157    -5.47528  0.00258313
        2250    -5.43061    -5.47526  0.00258205
        2251    -5.40516    -5.47523  0.00258109
        2252    -5.41504    -5.47521  0.00258009
        2253    -5.50088    -5.47522  0.00257897
        2254    -5.46903    -5.47521  0.00257782
        2255    -5.51217    -5.47523  0.00257673
        2256    -5.46315    -5.47523   0.0025756
        2257    -5.37061    -5.47518  0.00257487
        2258     -5.4679    -5.47518  0.00257373
        2259     -5.5326     -5.4752  0.00257272
        2260    -5.54768    -5.47523  0.00257178
        2261    -5.53655    -5.47526  0.00257079
        2262    -5.55218    -5.47529  0.00256988
        2263    -5.48281     -5.4753  0.00256874
        2264    -5.52628    -5.47532  0.00256771
        2265    -5.53119    -5.47535  0.00256669
        2266    -5.50616    -5.47536  0.00256559
        2267    -5.55915     -5.4754  0.00256473
        2268    -5.55557    -5.47543  0.00256384
        2269    -5.62975     -5.4755  0.00256361
        2270    -5.55616    -5.47553  0.00256273
        2271    -5.53072    -5.47556  0.00256172
        2272    -5.44942    -5.47555  0.00256062
        2273    -5.39723    -5.47551  0.00255972
        2274    -5.39993    -5.47548  0.00255881
        2275     -5.4806    -5.47548  0.00255769
        2276    -5.56053    -5.47552  0.00255684
        2277    -5.48815    -5.47553  0.00255572
        2278    -5.47789    -5.47553   0.0025546
        2279    -5.52449    -5.47555  0.00255357
        2280    -5.51872    -5.47557  0.00255252
        2281    -5.56594    -5.47561  0.00255171
        2282    -5.53894    -5.47563  0.00255074
        2283    -5.40491     -5.4756  0.00254981
        2284    -5.35572    -5.47555  0.00254923
        2285    -5.42315    -5.47553  0.00254822
        2286    -5.39841    -5.47549  0.00254733
        2287     -5.4048    -5.47546   0.0025464
        2288    -5.45278    -5.47545  0.00254531
        2289    -5.42545    -5.47543  0.00254429
        2290    -5.42272    -5.47541  0.00254328
        2291    -5.45594     -5.4754  0.00254219
        2292    -5.39992    -5.47537  0.00254129
        2293    -5.48441    -5.47537  0.00254019
        2294    -5.40229    -5.47534  0.00253928
        2295    -5.42496    -5.47532  0.00253827
        2296    -5.56074    -5.47535  0.00253743
        2297    -5.58777     -5.4754   0.0025368
        2298    -5.62082    -5.47547  0.00253649
        2299    -5.58532    -5.47551  0.00253583
        2300    -5.46587    -5.47551  0.00253474
        2301    -5.47234    -5.47551  0.00253363
        2302    -5.54846    -5.47554  0.00253273
        2303    -5.57289    -5.47558  0.00253198
        2304    -5.48021    -5.47558  0.00253089
        2305    -5.50625     -5.4756  0.00252982
        2306    -5.54596    -5.47563  0.00252891
        2307    -5.59308    -5.47568  0.00252833
        2308    -5.42211    -5.47566  0.00252734
        2309    -5.44135    -5.47564  0.00252629
        2310    -5.33917    -5.47558  0.00252588
        2311    -5.29475     -5.4755    0.002526
        2312    -5.40087    -5.47547  0.00252512
        2313    -5.42237    -5.47545  0.00252413
        2314    -5.38127    -5.47541  0.00252337
        2315    -5.32378    -5.47534  0.00252313
        2316    -5.49876    -5.47535  0.00252206
        2317    -5.51967    -5.47537  0.00252104
        2318    -5.56711    -5.47541  0.00252026
        2319    -5.58856    -5.47546  0.00251965
        2320    -5.42138    -5.47544  0.00251867
        2321    -5.49271    -5.47544   0.0025176
        2322    -5.56941    -5.47548  0.00251684
        2323     -5.5308    -5.47551  0.00251587
        2324    -5.59448    -5.47556  0.00251531
        2325    -5.55703    -5.47559  0.00251447
        2326    -5.53121    -5.47562   0.0025135
        2327    -5.49147    -5.47563  0.00251243
        2328    -5.44588    -5.47561  0.00251138
        2329    -5.33508    -5.47555  0.00251103
        2330    -5.33661    -5.47549  0.00251066
        2331    -5.28491    -5.47541  0.00251091
        2332    -5.36822    -5.47536  0.00251026
        2333    -5.36228    -5.47532  0.00250965
        2334    -5.42643     -5.4753  0.00250866
        2335    -5.51126    -5.47531  0.00250763
        2336    -5.48622    -5.47532  0.00250656
        2337    -5.47424    -5.47532  0.00250549
        2338    -5.54677    -5.47535  0.00250461
        2339    -5.49595    -5.47535  0.00250355
        2340    -5.48147    -5.47536  0.00250248
        2341    -5.52585    -5.47538  0.00250151
        2342    -5.53793    -5.47541  0.00250058
        2343    -5.63296    -5.47547  0.00250042
        2344    -5.67069    -5.47556  0.00250074
        2345    -5.65843    -5.47563  0.00250089
        2346    -5.58616    -5.47568  0.00250027
        2347    -5.49882    -5.47569  0.00249922
        2348    -5.50324     -5.4757  0.00249818
        2349    -5.54504    -5.47573  0.00249729
        2350    -5.52287    -5.47575  0.00249631
        2351    -5.53049    -5.47578  0.00249536
        2352    -5.43706    -5.47576  0.00249435
        2353    -5.36494    -5.47571  0.00249374
        2354    -5.42767    -5.47569  0.00249276
        2355    -5.44493    -5.47568  0.00249174
        2356    -5.47067    -5.47568  0.00249068
        2357    -5.45497    -5.47567  0.00248964
        2358    -5.41611    -5.47564  0.00248871
        2359    -5.46807    -5.47564  0.00248766
        2360    -5.52416    -5.47566  0.00248669
        2361    -5.49328    -5.47567  0.00248565
        2362    -5.44331    -5.47565  0.00248463
        2363    -5.37468    -5.47561  0.00248395
        2364    -5.43987     -5.4756  0.00248294
        2365    -5.44395    -5.47558  0.00248193
        2366    -5.48831    -5.47559  0.00248089
        2367    -5.48466    -5.47559  0.00247984
        2368    -5.42742    -5.47557  0.00247888
        2369    -5.38896    -5.47553   0.0024781
        2370    -5.50098    -5.47555  0.00247708
        2371    -5.45956    -5.47554  0.00247604
        2372     -5.5029    -5.47555  0.00247503
        2373    -5.50814    -5.47556  0.00247402
        2374    -5.54016    -5.47559  0.00247313
        2375    -5.59373    -5.47564  0.00247259
        2376    -5.53068    -5.47566  0.00247165
        2377    -5.56578     -5.4757  0.00247091
        2378     -5.6484    -5.47577  0.00247093
        2379    -5.59443    -5.47582   0.0024704
        2380    -5.53522    -5.47585  0.00246949
        2381    -5.58029    -5.47589  0.00246884
        2382    -5.49829     -5.4759  0.00246782
        2383     -5.4855    -5.47591  0.00246679
        2384    -5.41703    -5.47588  0.00246588
        2385    -5.39477    -5.47585  0.00246508
        2386     -5.3901    -5.47581  0.00246431
        2387    -5.35591    -5.47576  0.00246379
        2388    -5.38221    -5.47572  0.00246307
        2389    -5.27556    -5.47564  0.00246346
        2390     -5.3205    -5.47557  0.00246328
        2391    -5.27886    -5.47549  0.00246363
        2392     -5.3335    -5.47543  0.00246331
        2393    -5.29166    -5.47536  0.00246348
        2394    -5.30597    -5.47528  0.00246347
        2395    -5.33228    -5.47522  0.00246316
        2396    -5.38704    -5.47519  0.00246241
        2397    -5.38613    -5.47515  0.00246166
        2398    -5.37466    -5.47511  0.00246099
        2399    -5.41683    -5.47508  0.00246008
        2400    -5.41411    -5.47506  0.00245919
        2401     -5.4335    -5.47504  0.00245823
        2402    -5.39114    -5.47501  0.00245745
        2403    -5.40037    -5.47498  0.00245663
        2404    -5.46959    -5.47497  0.00245561
        2405    -5.40644    -5.47495  0.00245475
        2406    -5.46628    -5.47494  0.00245373
        2407    -5.40949    -5.47491  0.00245286
        2408     -5.4073    -5.47489  0.00245201
        2409    -5.42874    -5.47487  0.00245106
        2410    -5.39942    -5.47484  0.00245024
        2411    -5.47703    -5.47484  0.00244923
        2412    -5.45257    -5.47483  0.00244823
        2413     -5.4718    -5.47483  0.00244722
        2414     -5.4623    -5.47482  0.00244621
        2415    -5.43463     -5.4748  0.00244525
        2416    -5.49892    -5.47481  0.00244426
        2417    -5.57057    -5.47485  0.00244357
        2418    -5.50748    -5.47487   0.0024426
        2419    -5.56186     -5.4749  0.00244185
        2420    -5.54092    -5.47493    0.002441
        2421    -5.50063    -5.47494  0.00244001
        2422    -5.41867    -5.47492  0.00243911
        2423    -5.51452    -5.47493  0.00243816
        2424    -5.56974    -5.47497  0.00243747
        2425    -5.57928    -5.47502  0.00243684
        2426    -5.58353    -5.47506  0.00243625
        2427      -5.562     -5.4751  0.00243551
        2428    -5.53187    -5.47512  0.00243462
        2429    -5.47294    -5.47512  0.00243362
        2430      -5.426     -5.4751   0.0024327
        2431     -5.4281    -5.47508  0.00243177
        2432    -5.42389    -5.47506  0.00243087
        2433    -5.45871    -5.47505  0.00242988
        2434    -5.40704    -5.47502  0.00242904
        2435    -5.50641    -5.47504  0.00242807
        2436    -5.52369    -5.47506  0.00242716
        2437     -5.5601    -5.47509  0.00242641
        2438    -5.52025    -5.47511  0.00242549
        2439    -5.53231    -5.47513  0.00242461
        2440    -5.45192    -5.47512  0.00242363
        2441     -5.4092     -5.4751  0.00242279
        2442    -5.43965    -5.47508  0.00242184
        2443    -5.47815    -5.47508  0.00242085
        2444    -5.60221    -5.47514  0.00242042
        2445    -5.65506    -5.47521  0.00242055
        2446    -5.70769    -5.47531  0.00242142
        2447     -5.6006    -5.47536  0.00242098
        2448    -5.60538    -5.47541  0.00242057
        2449     -5.5834    -5.47545  0.00241998
        2450    -5.54442    -5.47548  0.00241916
        2451    -5.51004     -5.4755  0.00241821
        2452    -5.55149    -5.47553  0.00241743
        2453    -5.63866    -5.47559  0.00241735
        2454    -5.62093    -5.47565   0.0024171
        2455    -5.51318    -5.47567  0.00241616
        2456    -5.44011    -5.47565  0.00241522
        2457     -5.4062    -5.47562   0.0024144
        2458    -5.44725    -5.47561  0.00241345
        2459     -5.4593    -5.47561  0.00241247
        2460    -5.41225    -5.47558  0.00241163
        2461    -5.45075    -5.47557  0.00241067
        2462    -5.53223    -5.47559   0.0024098
        2463    -5.50878    -5.47561  0.00240886
        2464    -5.62435    -5.47567  0.00240864
        2465    -5.57679    -5.47571  0.00240801
        2466    -5.64181    -5.47578  0.00240798
        2467    -5.51681    -5.47579  0.00240706
        2468    -5.54802    -5.47582  0.00240626
        2469    -5.58371    -5.47587  0.00240568
        2470    -5.52711    -5.47589   0.0024048
        2471    -5.49159    -5.47589  0.00240383
        2472    -5.52639    -5.47591  0.00240295
        2473    -5.54742    -5.47594  0.00240215
        2474    -5.42159    -5.47592  0.00240128
        2475    -5.42004     -5.4759  0.00240042
        2476    -5.30705    -5.47583  0.00240042
        2477     -5.3265    -5.47577   0.0024002
        2478    -5.46931    -5.47577  0.00239924
        2479    -5.47461    -5.47577  0.00239827
        2480    -5.47338    -5.47577   0.0023973
        2481    -5.46855    -5.47576  0.00239634
        2482    -5.44053    -5.47575  0.00239541
        2483    -5.40269    -5.47572  0.00239463
        2484    -5.37659    -5.47568    0.002394
        2485    -5.44655    -5.47567  0.00239306
        2486    -5.45547    -5.47566  0.00239211
        2487      -5.486    -5.47566  0.00239116
        2488    -5.49944    -5.47567  0.00239021
        2489     -5.4321    -5.47566  0.00238932
        2490    -5.37835    -5.47562  0.00238868
        2491     -5.3533    -5.47557  0.00238822
        2492    -5.30684     -5.4755  0.00238823
        2493     -5.4267    -5.47548  0.00238735
        2494    -5.53597     -5.4755  0.00238651
        2495      -5.554    -5.47554  0.00238576
        2496    -5.55873    -5.47557  0.00238504
        2497    -5.55819     -5.4756  0.00238432
        2498    -5.63006    -5.47566  0.00238416
        2499    -5.56331     -5.4757  0.00238347
        2500    -5.56263    -5.47573  0.00238277
        2501    -5.53558    -5.47576  0.00238193
        2502    -5.62866    -5.47582  0.00238177
        2503    -5.57848    -5.47586  0.00238117
        2504    -5.49358    -5.47587  0.00238023
        2505    -5.48939    -5.47587  0.00237928
        2506    -5.46525    -5.47587  0.00237834
        2507    -5.39671    -5.47584   0.0023776
        2508    -5.42993    -5.47582  0.00237672
        2509    -5.46455    -5.47581  0.00237578
        2510    -5.52695    -5.47583  0.00237492
        2511    -5.50258    -5.47584    0.002374
        2512    -5.54275    -5.47587   0.0023732
        2513    -5.44646    -5.47586  0.00237229
        2514     -5.5276    -5.47588  0.00237143
        2515    -5.57939    -5.47592  0.00237085
        2516    -5.47914    -5.47592   0.0023699
        2517    -5.56096    -5.47596   0.0023692
        2518    -5.51945    -5.47597  0.00236832
        2519    -5.52488    -5.47599  0.00236746
        2520    -5.49117      -5.476  0.00236653
        2521    -5.46281    -5.47599   0.0023656
        2522    -5.48595      -5.476  0.00236466
        2523     -5.4303    -5.47598   0.0023638
        2524    -5.38315    -5.47594  0.00236315
        2525    -5.34568    -5.47589  0.00236277
        2526    -5.28725    -5.47582  0.00236302
        2527    -5.31874    -5.47575   0.0023629
        2528    -5.40282    -5.47573  0.00236214
        2529     -5.4156     -5.4757  0.00236133
        2530    -5.49629    -5.47571  0.00236041
        2531    -5.47619    -5.47571  0.00235948
        2532     -5.6094    -5.47576  0.00235913
        2533    -5.70262    -5.47585   0.0023599
        2534    -5.62652    -5.47591  0.00235972
        2535    -5.64569    -5.47598  0.00235974
        2536     -5.5432    -5.47601  0.00235896
        2537    -5.38745    -5.47597  0.00235829
        2538    -5.35924    -5.47592  0.00235781
        2539    -5.44154    -5.47591  0.00235692
        2540    -5.34848    -5.47586  0.00235652
        2541    -5.30373    -5.47579  0.00235657
        2542    -5.32349    -5.47573   0.0023564
        2543    -5.29357    -5.47566  0.00235656
        2544    -5.30375    -5.47559  0.00235661
        2545    -5.23682     -5.4755  0.00235755
        2546    -5.39422    -5.47547  0.00235684
        2547    -5.36249    -5.47542  0.00235633
        2548    -5.36518    -5.47538   0.0023558
        2549    -5.32595    -5.47532  0.00235561
        2550    -5.33759    -5.47527   0.0023553
        2551    -5.35359    -5.47522  0.00235486
        2552     -5.3498    -5.47517  0.00235445
        2553    -5.37439    -5.47513  0.00235386
        2554    -5.42353    -5.47511  0.00235303
        2555    -5.44134     -5.4751  0.00235214
        2556    -5.46694    -5.47509  0.00235122
        2557    -5.29862    -5.47503  0.00235132
        2558    -5.26922    -5.47495  0.00235177
        2559    -5.31218    -5.47488  0.00235171
        2560    -5.43608    -5.47487  0.00235085
        2561    -5.47507    -5.47487  0.00234993
        2562    -5.40012    -5.47484  0.00234919
        2563    -5.46505    -5.47483  0.00234828
        2564    -5.47158    -5.47483  0.00234736
        2565    -5.42964    -5.47481  0.00234651
        2566    -5.47646    -5.47482   0.0023456
        2567    -5.48763    -5.47482  0.00234469
        2568    -5.50434    -5.47483  0.00234381
        2569    -5.36239    -5.47479   0.0023433
        2570    -5.31469    -5.47473  0.00234322
        2571    -5.39513    -5.47469  0.00234251
        2572    -5.40401    -5.47467  0.00234176
        2573    -5.45115    -5.47466  0.00234087
        2574    -5.40666    -5.47463  0.00234011
        2575    -5.33853    -5.47458   0.0023398
        2576    -5.29743    -5.47451   0.0023399
        2577    -5.44081     -5.4745  0.00233903
        2578    -5.46533    -5.47449  0.00233812
        2579    -5.50391    -5.47451  0.00233724
        2580    -5.51169    -5.47452  0.00233638
        2581    -5.54549    -5.47455  0.00233564
        2582    -5.54803    -5.47458  0.00233491
        2583    -5.53583     -5.4746  0.00233412
        2584    -5.49056    -5.47461  0.00233323
        2585    -5.39274    -5.47457  0.00233254
        2586    -5.28334     -5.4745  0.00233281
        2587    -5.29805    -5.47443  0.00233291
        2588    -5.29745    -5.47436  0.00233301
        2589    -5.23042    -5.47427  0.00233401
        2590    -5.24692    -5.47418  0.00233476
        2591    -5.35629    -5.47414   0.0023343
        2592    -5.32648    -5.47408  0.00233409
        2593    -5.25743      -5.474  0.00233469
        2594    -5.26811    -5.47392  0.00233514
        2595    -5.31152    -5.47385  0.00233508
        2596    -5.32937     -5.4738  0.00233484
        2597    -5.41828    -5.47378  0.00233404
        2598    -5.46051    -5.47377  0.00233315
        2599    -5.42863    -5.47375  0.00233231
        2600    -5.48786    -5.47376  0.00233142
        2601    -5.37772    -5.47372  0.00233082
        2602     -5.3463    -5.47367  0.00233044
        2603    -5.30376    -5.47361  0.00233045
        2604    -5.36712    -5.47357  0.00232992
        2605    -5.34842    -5.47352  0.00232952
        2606    -5.37644    -5.47348  0.00232892
        2607    -5.47076    -5.47348  0.00232803
        2608    -5.52459     -5.4735  0.00232722
        2609    -5.53951    -5.47353  0.00232647
        2610    -5.55714    -5.47356  0.00232579
        2611    -5.52738    -5.47358    0.002325
        2612    -5.46551    -5.47358  0.00232411
        2613     -5.3942    -5.47354  0.00232342
        2614    -5.45262    -5.47354  0.00232254
        2615     -5.4259    -5.47352  0.00232172
        2616    -5.43092     -5.4735  0.00232089
        2617    -5.38585    -5.47347  0.00232025
        2618    -5.34967    -5.47342  0.00231984
        2619    -5.44349    -5.47341  0.00231899
        2620    -5.39062    -5.47338  0.00231832
        2621    -5.38557    -5.47334  0.00231767
        2622    -5.43913    -5.47333  0.00231683
        2623    -5.45801    -5.47333  0.00231595
        2624    -5.50311    -5.47334   0.0023151
        2625    -5.44049    -5.47332  0.00231425
        2626    -5.41068     -5.4733  0.00231349
        2627    -5.35528    -5.47326  0.00231305
        2628    -5.43582    -5.47324  0.00231221
        2629    -5.39858    -5.47321   0.0023115
        2630    -5.46903    -5.47321  0.00231063
        2631    -5.42899    -5.47319  0.00230981
        2632    -5.39026    -5.47316  0.00230915
        2633    -5.40434    -5.47314  0.00230842
        2634    -5.42361    -5.47312  0.00230762
        2635    -5.37196    -5.47308  0.00230706
        2636    -5.45857    -5.47307  0.00230619
        2637    -5.49453    -5.47308  0.00230533
        2638     -5.5109     -5.4731   0.0023045
        2639    -5.55628    -5.47313  0.00230385
        2640    -5.45762    -5.47312  0.00230298
        2641    -5.44722    -5.47311  0.00230213
        2642    -5.35352    -5.47307   0.0023017
        2643    -5.32953    -5.47301  0.00230147
        2644    -5.42586      -5.473  0.00230067
        2645    -5.42587    -5.47298  0.00229987
        2646    -5.51337    -5.47299  0.00229905
        2647    -5.36588    -5.47295  0.00229854
        2648    -5.37692    -5.47292  0.00229796
        2649    -5.43513     -5.4729  0.00229713
        2650    -5.41536    -5.47288  0.00229637
        2651    -5.48387    -5.47288  0.00229551
        2652    -5.48338    -5.47289  0.00229465
        2653    -5.61518    -5.47294  0.00229441
        2654    -5.51518    -5.47296   0.0022936
        2655    -5.59176      -5.473  0.00229317
        2656    -5.61169    -5.47305   0.0022929
        2657    -5.52319    -5.47307  0.00229212
        2658    -5.56103    -5.47311  0.00229149
        2659    -5.55583    -5.47314  0.00229084
        2660    -5.51967    -5.47316  0.00229005
        2661    -5.56241    -5.47319  0.00228943
        2662     -5.5879    -5.47323  0.00228898
        2663    -5.54464    -5.47326  0.00228828
        2664     -5.4553    -5.47325  0.00228743
        2665    -5.50718    -5.47326   0.0022866
        2666     -5.4981    -5.47327  0.00228576
        2667    -5.54739     -5.4733  0.00228508
        2668    -5.50134    -5.47331  0.00228424
        2669    -5.58215    -5.47335  0.00228375
        2670    -5.63519    -5.47341   0.0022837
        2671     -5.5983    -5.47346  0.00228332
        2672    -5.56382    -5.47349  0.00228272
        2673    -5.57671    -5.47353  0.00228219
        2674    -5.58648    -5.47358  0.00228173
        2675     -5.5277     -5.4736  0.00228097
        2676    -5.48612     -5.4736  0.00228012
        2677    -5.51865    -5.47362  0.00227933
        2678    -5.51122    -5.47363  0.00227852
        2679    -5.55387    -5.47366  0.00227787
        2680    -5.61003    -5.47371  0.00227759
        2681    -5.57571    -5.47375  0.00227706
        2682    -5.63234    -5.47381  0.00227697
        2683    -5.59509    -5.47385  0.00227657
        2684    -5.57149    -5.47389  0.00227602
        2685    -5.52212    -5.47391  0.00227524
        2686    -5.46126     -5.4739   0.0022744
        2687    -5.51445    -5.47392   0.0022736
        2688    -5.56714    -5.47395  0.00227302
        2689    -5.64191    -5.47402  0.00227303
        2690    -5.56099    -5.47405  0.00227242
        2691    -5.49047    -5.47405  0.00227158
        2692     -5.3788    -5.47402  0.00227101
        2693    -5.41405      -5.474  0.00227028
        2694    -5.37059    -5.47396  0.00226976
        2695    -5.39822    -5.47393  0.00226909
        2696    -5.47608    -5.47393  0.00226825
        2697     -5.5414    -5.47396  0.00226755
        2698     -5.5655    -5.47399  0.00226696
        2699    -5.60424    -5.47404  0.00226663
        2700    -5.58878    -5.47408  0.00226619
        2701    -5.68351    -5.47416  0.00226668
        2702    -5.56914    -5.47419  0.00226611
        2703    -5.52864    -5.47421  0.00226537
        2704    -5.51649    -5.47423  0.00226458
        2705    -5.55339    -5.47426  0.00226393
        2706    -5.63708    -5.47432   0.0022639
        2707    -5.62477    -5.47437  0.00226374
        2708    -5.53379     -5.4744  0.00226301
        2709    -5.54386    -5.47442  0.00226232
        2710    -5.56081    -5.47445  0.00226171
        2711    -5.53573    -5.47448  0.00226099
        2712    -5.48592    -5.47448  0.00226016
        2713    -5.47707    -5.47448  0.00225933
        2714    -5.49421    -5.47449  0.00225851
        2715    -5.52133    -5.47451  0.00225774
        2716    -5.54792    -5.47453  0.00225707
        2717    -5.55852    -5.47456  0.00225645
        2718    -5.55213    -5.47459   0.0022558
        2719    -5.53895    -5.47462   0.0022551
        2720    -5.56875    -5.47465  0.00225453
        2721    -5.55978    -5.47468  0.00225392
        2722    -5.52084     -5.4747  0.00225316
        2723    -5.47491     -5.4747  0.00225233
        2724    -5.57122    -5.47473  0.00225178
        2725    -5.60052    -5.47478  0.00225143
        2726    -5.65061    -5.47485  0.00225153
        2727    -5.56564    -5.47488  0.00225095
        2728    -5.49734    -5.47489  0.00225014
        2729    -5.60074    -5.47493  0.00224979
        2730    -5.55745    -5.47496  0.00224916
        2731    -5.51589    -5.47498  0.00224839
        2732     -5.5472      -5.475  0.00224772
        2733    -5.57372    -5.47504  0.00224719
        2734    -5.57077    -5.47508  0.00224664
        2735    -5.61239    -5.47513  0.00224638
        2736    -5.65971    -5.47519  0.00224657
        2737    -5.57508    -5.47523  0.00224605
        2738    -5.61984    -5.47528  0.00224585
        2739     -5.5561    -5.47531  0.00224522
        2740    -5.60134    -5.47536  0.00224487
        2741    -5.61889    -5.47541  0.00224467
        2742    -5.51198    -5.47542  0.00224389
        2743    -5.51894    -5.47544  0.00224313
        2744    -5.61627    -5.47549  0.00224289
        2745    -5.57425    -5.47553  0.00224237
        2746    -5.64775    -5.47559  0.00224243
        2747    -5.54484    -5.47562  0.00224175
        2748    -5.52573    -5.47563  0.00224101
        2749    -5.56671    -5.47567  0.00224044
        2750    -5.52529    -5.47568   0.0022397
        2751    -5.46798    -5.47568  0.00223889
        2752     -5.4045    -5.47566  0.00223822
        2753    -5.42838    -5.47564  0.00223747
        2754    -5.42102    -5.47562  0.00223675
        2755    -5.57538    -5.47566  0.00223623
        2756    -5.62217    -5.47571  0.00223605
        2757    -5.59963    -5.47575  0.00223569
        2758    -5.47601    -5.47575  0.00223488
        2759    -5.43917    -5.47574  0.00223411
        2760    -5.41978    -5.47572  0.00223339
        2761     -5.3676    -5.47568  0.00223293
