#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
       79247        0.12   0.0290212 0.000821979
       79248        0.08   0.0290218 0.000821969
       79249       -0.04   0.0290209 0.000821959
       79250        0.08   0.0290216 0.000821949
       79251        0.52   0.0290278 0.000821962
       79252        0.52    0.029034 0.000821974
       79253        0.64   0.0290417    0.000822
       79254         0.4   0.0290464 0.000822003
       79255         0.2   0.0290485 0.000821996
       79256        0.24   0.0290512  0.00082199
       79257        0.08   0.0290518  0.00082198
       79258        0.12    0.029053  0.00082197
       79259       -0.08   0.0290516 0.000821961
       79260       -0.36   0.0290467 0.000821965
       79261       -0.28   0.0290428 0.000821964
       79262        -0.4   0.0290374 0.000821971
       79263       -0.16    0.029035 0.000821964
       79264       -0.04   0.0290341 0.000821955
       79265       -0.16   0.0290317 0.000821948
       79266       -0.32   0.0290273 0.000821949
       79267       -0.16   0.0290249 0.000821942
       79268       -0.08   0.0290236 0.000821933
       79269        0.04   0.0290237 0.000821923
       79270       -0.12   0.0290218 0.000821914
       79271       -0.24   0.0290184 0.000821911
       79272       -0.16    0.029016 0.000821904
       79273        -0.2   0.0290132 0.000821899
       79274       -0.12   0.0290113 0.000821891
       79275        0.12   0.0290124 0.000821881
       79276        0.12   0.0290136 0.000821871
       79277           0   0.0290132 0.000821861
       79278           0   0.0290128 0.000821851
       79279        0.04    0.029013  0.00082184
       79280           0   0.0290126  0.00082183
       79281       -0.28   0.0290087 0.000821829
       79282       -0.36   0.0290038 0.000821833
       79283       -0.32   0.0289994 0.000821835
       79284       -0.36   0.0289945 0.000821839
       79285       -0.24   0.0289911 0.000821836
       79286       -0.16   0.0289887 0.000821829
       79287       -0.08   0.0289873  0.00082182
       79288       -0.24    0.028984 0.000821816
       79289       -0.12   0.0289821 0.000821808
       79290       -0.28   0.0289782 0.000821807
       79291       -0.44   0.0289723 0.000821818
       79292       -0.32   0.0289679 0.000821819
       79293       -0.12    0.028966 0.000821811
       79294        0.12   0.0289671 0.000821801
       79295        0.08   0.0289678 0.000821791
       79296        0.04   0.0289679 0.000821781
       79297        0.12   0.0289691 0.000821771
       79298       -0.08   0.0289677 0.000821762
       79299       -0.04   0.0289668 0.000821752
       79300       -0.04    0.028966 0.000821742
       79301        0.12   0.0289671 0.000821733
       79302        0.08   0.0289677 0.000821723
       79303        0.16   0.0289694 0.000821714
       79304        0.04   0.0289695 0.000821704
       79305       -0.12   0.0289677 0.000821695
       79306        0.08   0.0289683 0.000821685
       79307        0.04   0.0289684 0.000821675
       79308        0.08   0.0289691 0.000821665
       79309        0.04   0.0289692 0.000821655
       79310         0.2   0.0289714 0.000821647
       79311        0.24    0.028974 0.000821641
       79312        0.44   0.0289792 0.000821647
       79313        0.28   0.0289824 0.000821643
       79314        0.28   0.0289856 0.000821638
       79315         0.2   0.0289877 0.000821631
       79316        0.32   0.0289914 0.000821629
       79317        0.16    0.028993  0.00082162
       79318           0   0.0289927  0.00082161
       79319       -0.04   0.0289918   0.0008216
       79320        0.16   0.0289934 0.000821591
       79321        0.04   0.0289936 0.000821581
       79322        0.24   0.0289962 0.000821575
       79323        0.12   0.0289974 0.000821565
       79324        0.08    0.028998 0.000821555
       79325        0.08   0.0289987 0.000821545
       79326        0.12   0.0289998 0.000821535
       79327        0.12    0.029001 0.000821526
       79328        0.32   0.0290046 0.000821524
       79329        0.04   0.0290048 0.000821513
       79330        -0.2   0.0290019 0.000821508
       79331        0.08   0.0290025 0.000821498
       79332           0   0.0290022 0.000821488
       79333        0.16   0.0290038 0.000821479
       79334        0.04    0.029004 0.000821469
       79335       -0.32   0.0289996  0.00082147
       79336       -0.28   0.0289957 0.000821469
       79337        -0.2   0.0289928 0.000821464
       79338       -0.04   0.0289919 0.000821454
       79339       -0.08   0.0289905 0.000821445
       79340       -0.08   0.0289892 0.000821435
       79341       -0.24   0.0289858 0.000821432
       79342       -0.36   0.0289809 0.000821436
       79343       -0.28    0.028977 0.000821435
       79344       -0.24   0.0289736 0.000821432
       79345        0.04   0.0289737 0.000821421
       79346        0.24   0.0289764 0.000821415
       79347        0.04   0.0289765 0.000821405
       79348        -0.2   0.0289736   0.0008214
       79349           0   0.0289733  0.00082139
       79350        -0.2   0.0289704 0.000821384
       79351       -0.32    0.028966 0.000821386
       79352        -0.2   0.0289631  0.00082138
       79353       -0.24   0.0289597 0.000821377
       79354        -0.2   0.0289568 0.000821372
       79355       -0.24   0.0289534 0.000821368
       79356       -0.04   0.0289526 0.000821358
       79357        0.12   0.0289537 0.000821349
       79358         0.2   0.0289559 0.000821341
       79359        0.04    0.028956 0.000821331
       79360        0.08   0.0289567 0.000821321
       79361         0.2   0.0289588 0.000821313
       79362        0.24   0.0289615 0.000821307
       79363        0.04   0.0289616 0.000821297
       79364       -0.04   0.0289607 0.000821287
       79365       -0.24   0.0289573 0.000821284
       79366       -0.12   0.0289555 0.000821276
       79367       -0.16   0.0289531 0.000821269
       79368       -0.08   0.0289517  0.00082126
       79369           0   0.0289514 0.000821249
       79370        0.08    0.028952 0.000821239
       79371        0.08   0.0289526 0.000821229
       79372           0   0.0289523 0.000821219
       79373           0   0.0289519 0.000821209
       79374       -0.24   0.0289485 0.000821205
       79375       -0.04   0.0289477 0.000821195
       79376       -0.16   0.0289453 0.000821188
       79377        0.12   0.0289464 0.000821179
       79378       -0.08    0.028945  0.00082117
       79379        -0.2   0.0289422 0.000821164
       79380       -0.36   0.0289373 0.000821169
       79381        -0.4   0.0289319 0.000821176
       79382        -0.4   0.0289265 0.000821184
       79383       -0.32   0.0289221 0.000821185
       79384       -0.28   0.0289182 0.000821184
       79385       -0.08   0.0289168 0.000821175
       79386       -0.12   0.0289149 0.000821166
       79387           0   0.0289146 0.000821156
       79388        0.28   0.0289177 0.000821152
       79389        0.28   0.0289209 0.000821148
       79390        0.28    0.028924 0.000821143
       79391         0.4   0.0289287 0.000821146
       79392        0.32   0.0289324 0.000821144
       79393        0.32   0.0289361 0.000821142
       79394        0.36   0.0289402 0.000821142
       79395        0.56   0.0289469 0.000821159
       79396        0.76   0.0289561   0.0008212
       79397         0.6   0.0289633 0.000821222
       79398        0.36   0.0289675 0.000821222
       79399        0.28   0.0289706 0.000821218
       79400        0.36   0.0289748 0.000821218
       79401        0.24   0.0289775 0.000821212
       79402        0.08   0.0289781 0.000821202
       79403        0.04   0.0289783 0.000821191
       79404       -0.16   0.0289759 0.000821184
       79405       -0.12    0.028974 0.000821176
       79406           0   0.0289736 0.000821166
       79407        0.08   0.0289743 0.000821156
       79408         0.2   0.0289764 0.000821148
       79409        0.08   0.0289771 0.000821138
       79410        0.16   0.0289787  0.00082113
       79411        0.04   0.0289789 0.000821119
       79412       -0.12    0.028977 0.000821111
       79413        0.16   0.0289786 0.000821102
       79414        0.16   0.0289803 0.000821094
       79415        0.12   0.0289814 0.000821084
       79416        0.28   0.0289846  0.00082108
       79417        0.32   0.0289883 0.000821078
       79418        0.12   0.0289894 0.000821068
       79419       -0.24    0.028986 0.000821065
       79420       -0.32   0.0289816 0.000821066
       79421       -0.16   0.0289792 0.000821059
       79422        -0.2   0.0289764 0.000821054
       79423       -0.24    0.028973 0.000821051
       79424       -0.28   0.0289691  0.00082105
       79425        -0.2   0.0289662 0.000821044
       79426       -0.32   0.0289618 0.000821046
       79427       -0.32   0.0289574 0.000821047
       79428       -0.28   0.0289535 0.000821046
       79429       -0.36   0.0289486  0.00082105
       79430       -0.36   0.0289437 0.000821055
       79431        -0.2   0.0289408 0.000821049
       79432       -0.24   0.0289375 0.000821046
       79433       -0.12   0.0289356 0.000821038
       79434        0.16   0.0289372 0.000821029
       79435       -0.12   0.0289354 0.000821021
       79436       -0.04   0.0289345 0.000821011
       79437        0.04   0.0289346 0.000821001
       79438         0.2   0.0289368 0.000820993
       79439       -0.12   0.0289349 0.000820985
       79440       -0.04    0.028934 0.000820975
       79441       -0.04   0.0289332 0.000820965
       79442       -0.16   0.0289308 0.000820958
       79443        0.04   0.0289309 0.000820948
       79444       -0.12   0.0289291  0.00082094
       79445           0   0.0289287  0.00082093
       79446        0.08   0.0289293  0.00082092
       79447       -0.12   0.0289275 0.000820911
       79448        -0.2   0.0289246 0.000820906
       79449           0   0.0289242 0.000820896
       79450       -0.12   0.0289223 0.000820888
       79451        0.04   0.0289225 0.000820877
       79452       -0.04   0.0289216 0.000820867
       79453       -0.16   0.0289192 0.000820861
       79454       -0.16   0.0289169 0.000820854
       79455       -0.24   0.0289135  0.00082085
       79456       -0.36   0.0289086 0.000820855
       79457        -0.2   0.0289057 0.000820849
       79458       -0.04   0.0289048 0.000820839
       79459        0.24   0.0289075 0.000820833
       79460         0.2   0.0289096 0.000820826
       79461        0.04   0.0289098 0.000820816
       79462         0.2   0.0289119 0.000820808
       79463         0.2   0.0289141 0.000820801
       79464           0   0.0289137  0.00082079
       79465        0.08   0.0289144  0.00082078
       79466       -0.08    0.028913 0.000820771
       79467       -0.08   0.0289116 0.000820762
       79468       -0.12   0.0289097 0.000820754
       79469       -0.08   0.0289084 0.000820745
       79470       -0.16    0.028906 0.000820738
