#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        4888    0.861729     1.38296    0.010244
        4889    0.841915     1.38285   0.0102425
        4890    0.823794     1.38274   0.0102411
        4891    0.805955     1.38262   0.0102397
        4892    0.789398      1.3825   0.0102383
        4893    0.774385     1.38237    0.010237
        4894     0.76021     1.38225   0.0102357
        4895     0.74688     1.38212   0.0102344
        4896    0.735115     1.38198   0.0102331
        4897    0.724671     1.38185   0.0102319
        4898    0.714089     1.38171   0.0102308
        4899    0.704794     1.38157   0.0102296
        4900     0.69676     1.38143   0.0102285
        4901    0.690199     1.38129   0.0102274
        4902    0.684111     1.38115   0.0102263
        4903    0.677969     1.38101   0.0102252
        4904    0.674135     1.38086   0.0102241
        4905    0.670398     1.38072    0.010223
        4906    0.667911     1.38057    0.010222
        4907    0.666139     1.38043    0.010221
        4908     0.66503     1.38028   0.0102199
        4909    0.664776     1.38014   0.0102189
        4910     0.66364     1.37999   0.0102178
        4911    0.663501     1.37984   0.0102168
        4912    0.664557      1.3797   0.0102157
        4913     0.66628     1.37955   0.0102147
        4914    0.668155     1.37941   0.0102136
        4915    0.670388     1.37926   0.0102126
        4916    0.672949     1.37912   0.0102115
        4917    0.676532     1.37898   0.0102104
        4918    0.679186     1.37884   0.0102094
        4919    0.682337     1.37869   0.0102083
        4920    0.685485     1.37855   0.0102072
        4921    0.689336     1.37841    0.010206
        4922     0.69243     1.37827   0.0102049
        4923    0.697638     1.37814   0.0102038
        4924    0.702786       1.378   0.0102026
        4925    0.706902     1.37786   0.0102015
        4926    0.711417     1.37773   0.0102003
        4927    0.715599     1.37759   0.0101991
        4928    0.720158     1.37746   0.0101979
        4929    0.724847     1.37733   0.0101967
        4930    0.730383      1.3772   0.0101955
        4931    0.736522     1.37707   0.0101942
        4932     0.74109     1.37694    0.010193
        4933     0.74698     1.37681   0.0101917
        4934     0.75299     1.37668   0.0101904
        4935    0.758891     1.37656   0.0101892
        4936    0.765416     1.37643   0.0101878
        4937      0.7709     1.37631   0.0101865
        4938    0.777531     1.37619   0.0101852
        4939    0.783892     1.37607   0.0101838
        4940    0.790973     1.37595   0.0101824
        4941    0.797364     1.37583   0.0101811
        4942     0.80479     1.37572   0.0101797
        4943    0.812562      1.3756   0.0101782
        4944    0.820724     1.37549   0.0101768
        4945    0.829313     1.37538   0.0101753
        4946    0.837647     1.37527   0.0101739
        4947    0.847206     1.37517   0.0101724
        4948    0.857063     1.37506   0.0101708
        4949    0.868689     1.37496   0.0101693
        4950    0.879466     1.37486   0.0101677
        4951    0.891099     1.37476   0.0101662
        4952    0.902398     1.37467   0.0101646
        4953    0.915773     1.37457   0.0101629
        4954    0.930265     1.37448   0.0101613
        4955    0.944665      1.3744   0.0101596
        4956    0.960645     1.37431   0.0101579
        4957    0.976259     1.37423   0.0101561
        4958    0.992685     1.37416   0.0101544
        4959     1.00941     1.37408   0.0101526
        4960     1.02664     1.37401   0.0101508
        4961     1.04361     1.37395    0.010149
        4962     1.06146     1.37388   0.0101471
        4963     1.08015     1.37382   0.0101453
        4964     1.09866     1.37377   0.0101434
        4965     1.11691     1.37372   0.0101414
        4966     1.13606     1.37367   0.0101395
        4967     1.15556     1.37363   0.0101376
        4968     1.17509     1.37359   0.0101356
        4969     1.19482     1.37355   0.0101336
        4970     1.21421     1.37352   0.0101316
        4971     1.23342     1.37349   0.0101296
        4972     1.25214     1.37346   0.0101276
        4973     1.27005     1.37344   0.0101256
        4974     1.28806     1.37343   0.0101236
        4975     1.30538     1.37341   0.0101216
        4976      1.3217      1.3734   0.0101195
        4977     1.33816      1.3734   0.0101175
        4978     1.35302     1.37339   0.0101155
        4979     1.36744     1.37339   0.0101135
        4980     1.38062     1.37339   0.0101114
        4981     1.39351      1.3734   0.0101094
        4982     1.40605      1.3734   0.0101074
        4983     1.41749     1.37341   0.0101053
        4984     1.42901     1.37342   0.0101033
        4985     1.43866     1.37344   0.0101013
        4986     1.44762     1.37345   0.0100993
        4987     1.45587     1.37347   0.0100973
        4988     1.46293     1.37348   0.0100953
        4989     1.46951      1.3735   0.0100933
        4990     1.47441     1.37352   0.0100913
        4991      1.4786     1.37355   0.0100893
        4992      1.4823     1.37357   0.0100873
        4993      1.4841     1.37359   0.0100853
        4994     1.48616     1.37361   0.0100833
        4995     1.48705     1.37363   0.0100813
        4996     1.48728     1.37366   0.0100793
        4997     1.48637     1.37368   0.0100773
        4998     1.48289      1.3737   0.0100753
        4999     1.47952     1.37372   0.0100733
        5000     1.47555     1.37374   0.0100713
        5001     1.47125     1.37376   0.0100693
        5002     1.46567     1.37378   0.0100673
        5003     1.45957      1.3738   0.0100653
        5004     1.45297     1.37381   0.0100633
        5005     1.44543     1.37383   0.0100613
        5006       1.437     1.37384   0.0100593
        5007     1.42745     1.37385   0.0100573
        5008     1.41804     1.37386   0.0100553
        5009     1.40738     1.37387   0.0100533
        5010     1.39598     1.37387   0.0100513
        5011     1.38463     1.37387   0.0100493
        5012     1.37336     1.37387   0.0100473
        5013     1.36201     1.37387   0.0100453
        5014     1.34966     1.37387   0.0100433
        5015     1.33758     1.37386   0.0100413
        5016     1.32607     1.37385   0.0100393
        5017     1.31351     1.37384   0.0100373
        5018     1.30044     1.37382   0.0100353
        5019     1.28813     1.37381   0.0100333
        5020     1.27591     1.37379   0.0100313
        5021     1.26289     1.37376   0.0100294
        5022     1.25082     1.37374   0.0100274
        5023     1.23877     1.37371   0.0100254
        5024     1.22682     1.37368   0.0100235
        5025     1.21549     1.37365   0.0100215
        5026     1.20411     1.37362   0.0100196
        5027     1.19368     1.37358   0.0100177
        5028     1.18424     1.37355   0.0100158
        5029     1.17511     1.37351   0.0100138
        5030      1.1668     1.37346   0.0100119
        5031     1.15956     1.37342     0.01001
        5032     1.15149     1.37338   0.0100081
        5033     1.14452     1.37333   0.0100063
        5034     1.13842     1.37329   0.0100044
        5035     1.13318     1.37324   0.0100025
        5036     1.12809     1.37319   0.0100006
        5037     1.12432     1.37314  0.00999878
        5038     1.12162     1.37309  0.00999692
        5039     1.11853     1.37304  0.00999506
        5040      1.1155     1.37299  0.00999321
        5041     1.11347     1.37294  0.00999136
        5042     1.11242     1.37289  0.00998951
        5043     1.11182     1.37283  0.00998766
        5044     1.11188     1.37278  0.00998582
        5045     1.11162     1.37273  0.00998397
        5046     1.11125     1.37268  0.00998213
        5047     1.11169     1.37263  0.00998029
        5048     1.11195     1.37257  0.00997844
        5049     1.11273     1.37252   0.0099766
        5050     1.11329     1.37247  0.00997475
        5051     1.11409     1.37242  0.00997291
        5052     1.11583     1.37237  0.00997107
        5053     1.11826     1.37232  0.00996922
        5054     1.11969     1.37227  0.00996737
        5055     1.12108     1.37222  0.00996552
        5056     1.12363     1.37217  0.00996368
        5057     1.12662     1.37212  0.00996182
        5058     1.12958     1.37207  0.00995997
        5059     1.13324     1.37203  0.00995811
        5060      1.1369     1.37198  0.00995625
        5061     1.14107     1.37194  0.00995439
        5062     1.14527     1.37189  0.00995252
        5063     1.15025     1.37185  0.00995065
        5064     1.15387      1.3718  0.00994878
        5065     1.15808     1.37176  0.00994691
        5066     1.16289     1.37172  0.00994503
        5067     1.16905     1.37168  0.00994315
        5068     1.17513     1.37164  0.00994126
        5069     1.18164      1.3716  0.00993937
        5070     1.18833     1.37157  0.00993748
        5071     1.19595     1.37153  0.00993558
        5072     1.20378      1.3715  0.00993367
        5073     1.21132     1.37147  0.00993176
        5074     1.21931     1.37144  0.00992985
        5075     1.22821     1.37141  0.00992794
        5076     1.23752     1.37138  0.00992602
        5077     1.24749     1.37136  0.00992409
        5078     1.25856     1.37134  0.00992216
        5079        1.27     1.37132  0.00992023
        5080     1.28106      1.3713  0.00991829
        5081     1.29292     1.37128  0.00991635
        5082     1.30458     1.37127  0.00991441
        5083       1.317     1.37126  0.00991246
        5084     1.32917     1.37125  0.00991052
        5085     1.34204     1.37125  0.00990857
        5086     1.35486     1.37124  0.00990662
        5087     1.36715     1.37124  0.00990467
        5088     1.37983     1.37124  0.00990273
        5089      1.3929     1.37125  0.00990078
        5090     1.40635     1.37126  0.00989884
        5091     1.41896     1.37126   0.0098969
        5092     1.43289     1.37128  0.00989496
        5093     1.44597     1.37129  0.00989303
        5094     1.45915     1.37131  0.00989111
        5095     1.47244     1.37133  0.00988918
        5096     1.48606     1.37135  0.00988727
        5097     1.49953     1.37138  0.00988536
        5098     1.51405      1.3714  0.00988346
        5099     1.52838     1.37143  0.00988157
        5100     1.54325     1.37147  0.00987969
        5101     1.55647      1.3715  0.00987782
        5102     1.57089     1.37154  0.00987596
        5103     1.58577     1.37159  0.00987412
        5104     1.60011     1.37163  0.00987228
