#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        3365     1.76029     1.68073  0.00295619
        3366     1.75795     1.68075   0.0029554
        3367     1.75537     1.68078  0.00295461
        3368     1.75259      1.6808  0.00295381
        3369     1.74963     1.68082    0.002953
        3370     1.74653     1.68084  0.00295219
        3371     1.74331     1.68086  0.00295137
        3372        1.74     1.68087  0.00295055
        3373     1.73662     1.68089  0.00294972
        3374     1.73322     1.68091  0.00294889
        3375     1.72979     1.68092  0.00294805
        3376     1.72637     1.68093  0.00294721
        3377     1.72297     1.68095  0.00294636
        3378      1.7196     1.68096  0.00294551
        3379     1.71627     1.68097  0.00294466
        3380     1.71297     1.68098   0.0029438
        3381     1.70972     1.68099  0.00294294
        3382      1.7065     1.68099  0.00294208
        3383     1.70331       1.681  0.00294122
        3384     1.70013     1.68101  0.00294036
        3385     1.69695     1.68101  0.00293949
        3386     1.69377     1.68101  0.00293863
        3387     1.69055     1.68102  0.00293776
        3388     1.68729     1.68102  0.00293689
        3389     1.68397     1.68102  0.00293603
        3390     1.68056     1.68102  0.00293516
        3391     1.67705     1.68102   0.0029343
        3392     1.67343     1.68102  0.00293343
        3393     1.66967     1.68101  0.00293257
        3394     1.66576     1.68101  0.00293171
        3395     1.66169       1.681  0.00293085
        3396     1.65744       1.681     0.00293
        3397     1.65302     1.68099  0.00292914
        3398     1.64841     1.68098   0.0029283
        3399     1.64361     1.68097  0.00292746
        3400     1.63862     1.68095  0.00292662
        3401     1.63346     1.68094   0.0029258
        3402     1.62813     1.68092  0.00292498
        3403     1.62265     1.68091  0.00292417
        3404     1.61703     1.68089  0.00292337
        3405     1.61131     1.68087  0.00292258
        3406     1.60552     1.68085  0.00292181
        3407     1.59969     1.68082  0.00292105
        3408     1.59386      1.6808   0.0029203
        3409     1.58809     1.68077  0.00291957
        3410     1.58242     1.68074  0.00291886
        3411     1.57691     1.68071  0.00291816
        3412     1.57161     1.68068  0.00291748
        3413     1.56659     1.68065  0.00291682
        3414     1.56191     1.68061  0.00291617
        3415     1.55762     1.68057  0.00291554
        3416     1.55379     1.68054  0.00291492
        3417     1.55048      1.6805  0.00291432
        3418     1.54774     1.68046  0.00291372
        3419     1.54561     1.68042  0.00291314
        3420     1.54413     1.68038  0.00291256
        3421     1.54334     1.68034  0.00291198
        3422     1.54326      1.6803  0.00291141
        3423      1.5439     1.68026  0.00291083
        3424     1.54528     1.68022  0.00291025
        3425     1.54738     1.68018  0.00290965
        3426      1.5502     1.68015  0.00290905
        3427     1.55371     1.68011  0.00290844
        3428     1.55789     1.68007  0.00290781
        3429     1.56271     1.68004  0.00290716
        3430     1.56812     1.68001   0.0029065
        3431     1.57409     1.67997  0.00290581
        3432     1.58057     1.67995  0.00290511
        3433     1.58753     1.67992  0.00290439
        3434     1.59491     1.67989  0.00290365
        3435     1.60267     1.67987  0.00290289
        3436     1.61076     1.67985  0.00290212
        3437     1.61914     1.67983  0.00290132
        3438     1.62776     1.67982  0.00290052
        3439     1.63659     1.67981   0.0028997
        3440     1.64558      1.6798  0.00289888
        3441     1.65468     1.67979  0.00289805
        3442     1.66386     1.67978  0.00289721
        3443     1.67309     1.67978  0.00289637
        3444     1.68231     1.67978  0.00289553
        3445     1.69149     1.67979  0.00289469
        3446     1.70061     1.67979  0.00289385
        3447     1.70961      1.6798  0.00289303
        3448     1.71847     1.67981  0.00289221
        3449     1.72716     1.67983   0.0028914
        3450     1.73563     1.67984  0.00289061
        3451     1.74386     1.67986  0.00288983
        3452     1.75182     1.67988  0.00288907
        3453     1.75949      1.6799  0.00288833
        3454     1.76682     1.67993   0.0028876
        3455     1.77381     1.67996  0.00288689
        3456     1.78043     1.67999   0.0028862
        3457     1.78666     1.68002  0.00288553
        3458     1.79249     1.68005  0.00288488
        3459      1.7979     1.68008  0.00288425
        3460     1.80289     1.68012  0.00288363
        3461     1.80745     1.68016  0.00288303
        3462     1.81158     1.68019  0.00288245
        3463     1.81527     1.68023  0.00288188
        3464     1.81854     1.68027  0.00288133
        3465     1.82138     1.68031  0.00288078
        3466      1.8238     1.68035  0.00288025
        3467     1.82581      1.6804  0.00287973
        3468     1.82743     1.68044  0.00287921
        3469     1.82868     1.68048  0.00287869
        3470     1.82956     1.68052  0.00287818
        3471     1.83011     1.68057  0.00287768
        3472     1.83033     1.68061  0.00287717
        3473     1.83026     1.68065  0.00287667
        3474     1.82992      1.6807  0.00287616
        3475     1.82933     1.68074  0.00287565
        3476     1.82852     1.68078  0.00287514
        3477      1.8275     1.68082  0.00287462
        3478     1.82631     1.68087   0.0028741
        3479     1.82498     1.68091  0.00287357
        3480     1.82352     1.68095  0.00287304
        3481     1.82196     1.68099   0.0028725
        3482     1.82032     1.68103  0.00287195
        3483     1.81862     1.68107   0.0028714
        3484     1.81688     1.68111  0.00287084
        3485     1.81511     1.68115  0.00287027
        3486     1.81332     1.68118   0.0028697
        3487     1.81153     1.68122  0.00286912
        3488     1.80975     1.68126  0.00286853
        3489     1.80797     1.68129  0.00286794
        3490     1.80621     1.68133  0.00286734
        3491     1.80446     1.68137  0.00286674
        3492     1.80271      1.6814  0.00286613
        3493     1.80098     1.68143  0.00286551
        3494     1.79924     1.68147  0.00286489
        3495     1.79749      1.6815  0.00286426
        3496     1.79571     1.68153  0.00286363
        3497     1.79389     1.68157  0.00286299
        3498     1.79202      1.6816  0.00286235
        3499     1.79008     1.68163   0.0028617
        3500     1.78807     1.68166  0.00286104
        3501     1.78595     1.68169  0.00286038
        3502     1.78372     1.68172  0.00285971
        3503     1.78136     1.68175  0.00285903
        3504     1.77886     1.68177  0.00285835
        3505     1.77621      1.6818  0.00285766
        3506      1.7734     1.68183  0.00285697
        3507     1.77042     1.68185  0.00285627
        3508     1.76727     1.68188  0.00285556
        3509     1.76396      1.6819  0.00285484
        3510     1.76047     1.68192  0.00285411
        3511     1.75683     1.68194  0.00285338
        3512     1.75302     1.68196  0.00285264
        3513     1.74908     1.68198  0.00285189
        3514       1.745       1.682  0.00285113
        3515      1.7408     1.68202  0.00285037
        3516     1.73651     1.68203   0.0028496
        3517     1.73213     1.68205  0.00284883
        3518      1.7277     1.68206  0.00284805
        3519     1.72323     1.68207  0.00284726
        3520     1.71874     1.68208  0.00284647
        3521     1.71425     1.68209  0.00284568
        3522      1.7098      1.6821  0.00284488
        3523     1.70541     1.68211  0.00284408
        3524     1.70108     1.68211  0.00284328
        3525     1.69686     1.68212  0.00284248
        3526     1.69274     1.68212  0.00284167
        3527     1.68876     1.68212  0.00284087
        3528     1.68493     1.68212  0.00284006
        3529     1.68127     1.68212  0.00283926
        3530     1.67779     1.68212  0.00283845
        3531     1.67449     1.68212  0.00283765
        3532      1.6714     1.68212  0.00283685
        3533     1.66852     1.68211  0.00283605
        3534     1.66586     1.68211  0.00283525
        3535     1.66342      1.6821  0.00283445
        3536      1.6612      1.6821  0.00283366
        3537     1.65923     1.68209  0.00283286
        3538     1.65748     1.68208  0.00283207
        3539     1.65596     1.68208  0.00283128
        3540     1.65467     1.68207  0.00283049
        3541     1.65361     1.68206   0.0028297
        3542     1.65277     1.68205  0.00282892
        3543     1.65216     1.68204  0.00282813
        3544     1.65175     1.68203  0.00282735
        3545     1.65155     1.68203  0.00282656
        3546     1.65155     1.68202  0.00282578
        3547     1.65174     1.68201  0.00282499
        3548     1.65211       1.682  0.00282421
        3549     1.65264     1.68199  0.00282343
        3550     1.65333     1.68198  0.00282264
        3551     1.65415     1.68198  0.00282186
        3552      1.6551     1.68197  0.00282107
        3553     1.65615     1.68196  0.00282029
        3554      1.6573     1.68195  0.00281951
        3555     1.65851     1.68195  0.00281872
        3556     1.65977     1.68194  0.00281793
        3557     1.66106     1.68194  0.00281715
        3558     1.66235     1.68193  0.00281636
        3559     1.66363     1.68192  0.00281557
        3560     1.66488     1.68192  0.00281479
        3561     1.66606     1.68192    0.002814
        3562     1.66717     1.68191  0.00281321
        3563     1.66819     1.68191  0.00281243
        3564     1.66908      1.6819  0.00281164
        3565     1.66985      1.6819  0.00281085
        3566     1.67048      1.6819  0.00281007
        3567     1.67096     1.68189  0.00280928
        3568     1.67129     1.68189   0.0028085
        3569     1.67145     1.68189  0.00280771
        3570     1.67144     1.68189  0.00280693
        3571     1.67128     1.68188  0.00280614
        3572     1.67096     1.68188  0.00280536
        3573     1.67049     1.68188  0.00280457
        3574     1.66989     1.68187  0.00280379
        3575     1.66917     1.68187  0.00280301
        3576     1.66834     1.68187  0.00280223
        3577     1.66744     1.68186  0.00280145
        3578     1.66647     1.68186  0.00280067
        3579     1.66547     1.68185  0.00279989
        3580     1.66446     1.68185  0.00279911
        3581     1.66346     1.68184  0.00279833
        3582     1.66252     1.68184  0.00279756
        3583     1.66164     1.68183  0.00279678
        3584     1.66088     1.68183  0.00279601
